Wavelength (nm),2.0
515.9699707,0.005969028957823276
518.9500122,0.005254142543413146
521.9400024,0.009023967047221838
524.9199829,0.012814599496700536
527.9099731000001,0.02018353194720399
530.8800049,0.0297412559515598
533.9699707,0.04801411271156834
536.9099731000001,0.07021584513349999
539.8499756,0.10635214266224215
542.9400024,0.15498351830660367
545.8800049,0.22286344792765345
548.9699707000001,0.30815300557284614
551.9099731000001,0.4073053292227427
554.8499756,0.5275275500412078
557.9400024,0.6506596968173699
560.8800049,0.7608828714507472
563.9699707000001,0.8709724424940987
566.9099731000001,0.9458217681468105
569.8499756,0.9910407423633958
572.9400024,1.0
575.8800049,0.9928283295336106
578.9699707000001,0.9364435630841318
581.9099731000001,0.8823638379671981
584.8499756,0.828602269218606
587.9400024,0.761618383043333
590.8599853999999,0.7026105573531904
593.9099731000001,0.6420625531312751
596.9500122000001,0.6045263347360891
599.8499756,0.5578648926230718
602.9400024,0.5215165340986854
605.8800049,0.49070424137652
608.9699707000001,0.45013086224093196
611.8800049,0.42105811498390566
614.9199829,0.383094607614716
617.9699707000001,0.34600938773740486
620.8599853999999,0.3107757878930639
623.9099731000001,0.27391419797094585
626.9500122000001,0.25016553337034647
629.8499756,0.21702597817379463
632.8499756,0.19564699332781962
635.8499756,0.16835728181938464
638.8499756,0.15221470667108306
641.8800049,0.13248392535334638
644.9199829,0.1155963894734801
647.9699707000001,0.10096048811427777
650.8499756,0.09222275783362711
653.8499756,0.08342373779955613
656.8499756,0.072599006431579
659.8499756,0.06567922278469637
662.8499756,0.057961071612514715
665.8499756,0.05167676994097735
668.8499756,0.04774951027136315
671.8499756,0.03948162044067476
674.8499756,0.036218547183844194
677.8499756,0.03058449398915773
680.8400268999999,0.026846767002154576
683.9400024,0.024167324327017854
686.9000244,0.0188795110447261
689.8499756,0.018629062868673597
692.8499756,0.016302421294931143
695.8499756,0.012268553546935262
698.8499756,0.014331314118118776
